Date,Open,High,Low,Close
2000-03-01,87.71372215667105,88.590062705012,87.45480335829758,88.23155975341797
2000-03-02,88.39089732790757,88.66973296616595,87.53447358182825,88.29131317138672
2000-03-03,89.50624952493672,90.32283969639253,89.04816235558346,89.94441986083984
2000-03-06,89.74522634652945,90.0838124201848,88.4307157076322,89.06805419921875
2000-03-07,89.22735434956105,89.32693845039762,86.1800808639622,87.34521484375
2000-03-08,86.97679897639304,87.8531395202358,86.06062477146654,87.2357177734375
2000-03-09,87.47470511137752,89.7850570678711,86.75769933177605,89.7850570678711
2000-03-10,89.3469320632431,90.50210862580843,88.92867848024531,89.30709838867188
2000-03-13,87.11621953884672,89.52615611045175,86.47888094139745,88.33114624023438
2000-03-14,88.76930836243903,89.28714592524439,86.77762542857234,87.07637786865234
2000-03-15,87.2357129304602,89.50623148618449,86.71787536511955,89.10789489746094
2000-03-16,90.26308147748922,93.58919237924135,89.78507751556077,93.27052307128906
2000-03-17,93.16812702018319,94.56584859999735,92.92851760650078,93.88695526123047
2000-03-20,93.8470063325736,94.14651805491161,92.50918730613053,93.40772247314453
2000-03-21,92.98839383390991,95.6839989804802,92.32946813141496,95.3245849609375
2000-03-22,95.56420937831417,96.3828747741585,95.00512081529855,95.90365600585938
2000-03-23,95.30463834858233,98.06014643408503,95.30463834858233,97.5409927368164
2000-03-24,97.68074943595269,99.5177545357294,96.94195390669466,98.12003326416016
2000-03-27,98.00025172922062,98.25982859810405,97.00187915659205,97.08174896240234
2000-03-28,96.64246400920725,97.75065755311448,96.22314753313424,96.52265930175781
2000-03-29,96.84214717126332,97.4311870355009,95.62413253673814,96.62250518798828
2000-03-30,95.9436048064326,97.07176582028555,94.0067620038886,95.00513458251953
2000-03-31,95.60416279172065,97.32136371070311,94.84539959496097,96.08338165283203
2000-04-03,95.92361272386283,96.64244079589844,95.00511018737288,96.64244079589844
2000-04-04,96.96195258427221,97.76065071099603,90.34274185904853,95.92364501953125
2000-04-05,94.48595224867118,96.36289212850531,94.32621268442998,95.3245849609375
2000-04-06,96.00351101393369,96.92201382313522,95.20481291897583,96.15326690673828
2000-04-07,96.8421302351438,97.20154432673814,96.16323695102113,96.76226043701172
2000-04-10,96.96191418894533,97.83049805781252,96.04341170692484,96.38285827636719
2000-04-11,95.84379372516491,96.88210149052087,94.80548595980896,96.1033706665039
2000-04-12,96.08337997570172,96.58256628064613,93.38777392900185,93.46764373779297
2000-04-13,94.22642488496142,94.66570891705915,91.87026507643728,92.1697769165039
2000-04-14,91.13142151692335,91.25122619025848,85.30092741461361,86.89832305908203
2000-04-17,86.37919659047103,89.93340301513672,86.05971736128758,89.93340301513672
2000-04-18,89.81354123824555,92.3094711303711,89.31435525982043,92.3094711303711
2000-04-19,92.329480193692,92.7288291564675,91.07153096094923,91.45091247558594
2000-04-20,91.73044293406527,91.97005227564314,90.97168001906864,91.89018249511719
2000-04-24,90.4125964763085,91.57070835696791,89.77363819732398,90.89181518554688
2000-04-25,92.40936554154624,94.66568756103516,92.28956083254683,94.66568756103516
2000-04-26,94.54588900553385,95.04507532552084,93.28793947916667,93.5974349975586
2000-04-27,91.37105053418303,94.14652606395826,91.37105053418303,93.28792572021484
2000-04-28,93.9268611897278,94.47596592670007,92.68887960091762,92.70884704589844
2000-05-01,93.64732535605829,94.87532333247569,93.18807408032495,93.96680450439453
2000-05-02,92.9684497207946,94.0067571489478,92.08988189697266,92.08988189697266
2000-05-03,92.01001800482905,92.01001800482905,89.31441200859382,89.93340301513672
2000-05-04,90.73207885150396,90.96170449120297,89.93338097429002,90.61227416992188
2000-05-05,90.13308149055797,92.01002204441541,90.05321167975553,91.71051025390625
2000-05-08,91.21134306211096,91.610692199861,90.6322868123734,91.02165222167969
2000-05-09,91.41098572816641,91.63062767727297,89.62389896043577,90.29280853271484
2000-05-10,89.77367584090427,90.07318765976851,88.0165398369008,88.25614929199219
2000-05-11,89.53403161548192,90.41259927629396,88.89507331670953,90.2728271484375
2000-05-12,90.61230793959203,91.67058302130168,90.49250321336075,91.25126647949219
2000-05-15,91.21131087918772,93.03833253974939,90.73209208297483,92.82867431640625
2000-05-16,93.64732595215364,94.38612148738385,92.84862807622908,93.7271957397461
2000-05-17,93.08824882384137,93.40772801328397,92.30951829957499,92.7488021850586
2000-05-18,93.04828983030842,93.48757360203949,91.61063385009766,91.61063385009766
2000-05-19,91.09151455699288,91.5208147680791,89.71376039118128,90.17301177978516
2000-05-22,90.25289628293991,90.3926684674489,87.53732241247978,89.49413299560547
2000-05-23,89.73373081373133,89.97334024180537,87.89672519849695,88.17626953125
2000-05-24,88.17627312155331,89.89347409267052,87.21783537023208,89.61392974853516
2000-05-25,89.89348499036058,90.61231339099429,87.9965767109105,88.07644653320312
2000-05-26,88.69542329207711,89.25451195758323,87.74696930595067,88.17626953125
2000-05-30,89.45418615508498,91.33112666816042,89.11473946655006,91.05158233642578
2000-05-31,91.09152684451715,92.01002974562364,90.79201502893895,91.25126647949219
2000-06-01,91.81031797675676,92.92849496820921,91.37103415868616,92.84862518310547
2000-06-02,95.16487183507364,95.26470909046084,94.23638535997274,94.46601104736328
2000-06-05,94.22635572201739,94.70557431437348,93.84697433640214,94.0067138671875
2000-06-06,93.68724719308601,94.42604262065298,93.22799598135519,93.58740997314453
2000-06-07,93.68728423338344,94.56585211621994,93.28793519573048,94.23638916015625
2000-06-08,94.2463630525337,94.40610265092782,93.32786036176748,93.86698150634766
2000-06-09,94.24637637751312,94.54588816684843,93.04832922017185,93.66732025146484
2000-06-12,93.90688763537008,93.90688763537008,92.5690689086914,92.5690689086914
2000-06-13,92.52914875522397,94.40608876018536,92.40934407405622,94.3062515258789
2000-06-14,94.72558791137,95.12493693291877,94.04669457473707,94.46601104736328
2000-06-15,94.64572010953526,95.0450691395333,93.82705459803928,94.66568756103516
2000-06-16,94.98864338845745,94.98864338845745,93.4275152417445,93.88784790039062
2000-06-19,93.80775884918555,95.52900213082198,93.66765765184304,95.08868408203125
2000-06-20,94.90855926655495,95.34887733991307,94.14800986711819,94.74844360351562
2000-06-21,94.10800119304899,95.0686953779206,94.07797949977176,94.70843505859375
2000-06-22,94.50828396056343,94.58834180381677,92.86709817387005,93.26738739013672
2000-06-23,93.38756212176699,93.58770691842743,92.14666438247218,92.4668960571289
2000-06-26,93.10726381227086,93.66766866754678,92.7870324663989,93.65766143798828
2000-06-27,93.49755392823974,93.96789375855413,92.87710564144204,92.96717071533203
2000-06-28,93.26739251024992,94.138021603425,93.06724789112921,93.22736358642578
2000-06-29,92.70697811211039,93.34744082791082,91.91640694729426,92.34671783447266
2000-06-30,92.18659660025908,93.2473629093806,92.15657491226507,93.0472183227539
2000-07-03,93.14727970659922,94.42820491098735,92.9871640560507,94.32813262939453
2000-07-05,93.74773238832414,93.92786253168343,92.46680692443584,92.62692260742188
2000-07-06,92.82707424719992,93.8077828798245,92.36674162372307,93.34745025634766
2000-07-07,93.94787530039756,95.28884412125964,93.66767286021742,94.84852600097656
2000-07-10,94.70844525047146,95.36892257364677,94.48828614274636,94.68843078613281
2000-07-11,94.44825449011995,95.50902106947498,94.2481098525058,94.8885726928711
2000-07-12,95.60909025986857,96.14948076374473,95.2288154608446,95.50901794433594
2000-07-13,96.0594076589978,96.30958842693975,95.54903889239618,95.92931365966797
2000-07-14,96.34961911035963,96.8699951171875,95.85926479623338,96.8699951171875
2000-07-17,96.69990792653418,97.34037094084633,96.50977046916027,96.70991516113281
2000-07-18,96.46975528118072,96.46975528118072,95.64916192712919,95.91935729980469
2000-07-19,95.7292080703883,96.009410644711,94.94864375620365,95.14878845214844
2000-07-20,95.42896677864043,96.46971893310547,95.30887999158678,96.46971893310547
2000-07-21,95.9093493099592,95.9093493099592,94.58839416503906,94.58839416503906
2000-07-24,94.86858980836806,95.33892986332515,93.86786628718274,94.0479965209961
2000-07-25,94.62834691212346,94.68839027945349,94.00789878304651,94.34814453125
2000-07-26,94.12802701294677,94.2481138005457,93.2774122674545,93.42752075195312
2000-07-27,93.46753723131411,93.90785539385992,92.66695875395811,93.1072769165039
2000-07-28,93.32742217453804,93.44750892835474,90.63547744314724,91.00574493408203
2000-07-31,91.5461832193228,92.30673305804913,90.98577807499812,91.58621215820312
2000-08-01,91.98646786024425,92.68697403411468,91.6662364664749,92.1465835571289
2000-08-02,92.1466160616144,93.12732505097563,91.9865003082493,92.60694885253906
2000-08-03,91.50612483666315,93.38748435867679,91.34600913266199,93.24738311767578
2000-08-04,93.70772040063352,93.967908432502,93.1273009449269,93.74774932861328
2000-08-07,93.9679174543936,95.06871307952494,93.74775832936734,94.86856842041016
2000-08-08,94.46827116008565,95.30887865769658,94.46827116008565,95.22882080078125
2000-08-09,95.51898757801969,95.56902371609095,94.38817085760941,94.4281997680664
2000-08-10,94.4882638283304,94.69841565425656,93.68768544384973,93.96788787841797
2000-08-11,93.90784164988341,94.78847784608863,93.22735004372483,94.408203125
2000-08-14,94.64842111684548,95.78924581628726,94.18808834338651,95.60911560058594
2000-08-15,95.64913189958132,95.94934888608346,95.1487702554111,95.52904510498047
2000-08-16,95.62907691037987,96.02936605609095,94.6883974179588,95.18875885009766
2000-08-17,95.22884254598439,96.34965279873242,95.0086833891946,96.18953704833984
2000-08-18,96.30959614094712,96.30959614094712,95.56906100852504,95.86927795410156
2000-08-21,96.08943911485895,96.52975731117782,95.68914984547816,96.38965606689453
2000-08-22,96.42963672199978,96.9099836047993,96.1294199202501,96.2294921875
2000-08-23,95.94931746270065,96.8899970456683,95.60907165609532,96.60979461669922
2000-08-24,96.80993137414767,97.03009040766341,96.38962776470854,96.91000366210938
2000-08-25,96.80995173178428,97.11016865880036,96.66985049917677,96.8699951171875
2000-08-28,96.87000244417115,97.93076899986146,96.87000244417115,97.20024108886719
2000-08-29,96.98999533267961,97.270197547838,96.64974978570157,97.22016143798828
2000-08-30,96.91006036479715,97.03014718061473,96.28961181640625,96.28961181640625
2000-08-31,96.74993298026843,98.05087332857572,96.64986064578325,97.57052612304688
2000-09-01,98.15094810861055,98.37110724996347,97.35036941278176,97.67060089111328
2000-09-05,97.27031242056982,97.48046433012044,96.58982052297736,96.8900375366211
2000-09-06,96.8299902482756,97.32034468421665,95.76922350930111,95.78923797607422
2000-09-07,96.22951989166974,96.7599030607898,95.95932469230668,96.60979461669922
2000-09-08,96.24952716851264,96.3896283725425,95.63908620809683,95.94931030273438
2000-09-11,95.90929165966257,96.82995681332378,95.22880002434776,95.80921936035156
2000-09-12,95.90925884567929,96.22949009391193,95.06865181906858,95.10868072509766
2000-09-13,94.7885125750997,95.64913462761855,94.56835344538558,95.35892486572266
2000-09-14,95.98938004213994,96.02940897460122,94.88858439945486,95.83927154541016
2000-09-15,95.14702488624887,95.18715437797651,93.74249267578125,93.74249267578125
2000-09-18,93.9832992240558,94.36452951552828,92.58879894735387,92.8797378540039
2000-09-19,93.18063372132407,93.9430936871747,92.90975978608766,93.72238159179688
2000-09-20,93.54182516521946,93.76253732240896,91.9165810986423,93.0301742553711
2000-09-21,92.75932936098197,93.46159553611378,91.57550923718833,91.61563873291016
2000-09-22,91.57547994848733,93.30104771263498,91.44505912910407,93.2809829711914
2000-09-25,93.70239310702584,93.78265211611108,92.2777956957627,92.618896484375
2000-09-26,92.6990758658554,93.1003705665734,91.43499755859375,91.43499755859375
2000-09-27,92.17742183796055,92.43826347572579,91.25444373509895,91.91658020019531
2000-09-28,91.93663272857665,93.95313896804021,91.74601771091592,93.10038757324219
2000-09-29,93.40139511878641,93.72243106334078,92.21757507324217,92.21757507324219
2000-10-02,92.63894634259258,93.0402413235005,91.90658300243562,92.35803985595703
2000-10-03,92.79943997399849,93.5819649813468,91.35477842197083,91.49523162841797
2000-10-04,91.73599951347096,92.61884815270821,91.01366880864049,92.25768280029297
2000-10-05,92.07710912809468,93.00008734118954,92.01691489680587,92.57872772216797
2000-10-06,92.37809280848471,92.86967909732222,89.72954627270713,90.572265625
2000-10-09,90.73280284404754,90.73280284404754,89.48878829819816,89.89008331298828
2000-10-10,89.95023563608386,90.6926310673877,88.4052505493164,88.4052505493164
2000-10-11,88.36513840074423,89.00721025106753,86.75995877493598,87.66287231445312
2000-10-12,88.14443380687159,88.34508127740851,85.25511023113985,85.47582244873047
2000-10-13,85.35544453421163,88.385221714434,85.31531503513584,88.32502746582031
2000-10-16,88.22471481661407,88.75643074625707,87.76322551918807,88.72633361816406
2000-10-17,88.8867966894316,88.96705564806767,86.29844527341882,86.51915740966797
2000-10-18,85.15479889484313,87.40205089206802,83.56968364680057,86.19816589355469
2000-10-19,87.8635089715108,89.53891500008379,87.6026673143677,89.44862365722656
2000-10-20,88.84666180094092,90.65248826030964,88.84666180094092,89.829833984375
2000-10-23,89.84996323843174,90.55222958799519,89.20789114740231,90.23119354248047
2000-10-24,90.5120447524741,91.13405171042726,89.24796609598864,89.62919616699219
2000-10-25,89.087441928449,89.60912514694893,87.40200383791077,87.52239227294922
2000-10-26,88.0440976422401,88.38519829399901,86.05768796435001,87.76319122314453
2000-10-27,88.52566758383276,89.42858123779297,87.72307766920144,89.42858123779297
2000-10-30,88.88685510188759,90.59235909368452,88.70627232628556,90.23119354248047
2000-10-31,90.54216436381314,92.25770010965381,89.9301896240688,91.78617858886719
2000-11-01,91.33474358594007,91.97681559708904,90.67260682444271,91.4751968383789
2000-11-02,91.91657196348994,92.39812571313495,91.50524480233484,91.6256332397461
2000-11-03,92.11724378452647,92.29782648852576,91.41497771341812,91.67581939697266
2000-11-06,91.91662186090129,92.6489852527203,91.8363628590581,92.31791687011719
2000-11-07,91.90656613971875,92.45834663722826,91.53536835048509,92.2978286743164
2000-11-08,92.49847990505003,92.49847990505003,90.25122833251953,90.25122833251953
2000-11-09,89.890053358974,90.67257837705435,88.12435588227986,89.91011810302734
2000-11-10,89.24799667316518,89.54896788496767,87.66288162433872,87.72307586669922
2000-11-13,87.08099252675304,87.95380892650275,85.40558633413002,87.04086303710938
2000-11-14,88.26478540329705,89.64925237143242,87.96381432326763,89.32821655273438
2000-11-15,89.28809501214033,89.96026381728791,88.44537591314935,89.609130859375
2000-11-16,88.9771515366378,89.80983882692317,88.16452900033522,88.20465850830078
2000-11-17,88.16450825904424,89.24800471921455,87.16127079592357,87.73311614990234
2000-11-20,87.16124331303925,87.56253817175491,86.23826513799327,86.47904205322266
2000-11-21,86.59946569159202,87.44218523724699,85.7266490193065,86.92050170898438
2000-11-22,86.25834514486658,86.59944583513473,84.83374814433495,84.84378051757812
2000-11-24,85.79685115173268,86.65963520213599,85.79685115173268,86.57937622070312
2000-11-27,87.62275675995554,87.76320999955244,86.88036106494332,87.34185028076172
2000-11-28,86.75993019021966,87.70297290967858,85.8068551014048,85.83695220947266
2000-11-29,86.27841029290015,87.26158287530761,85.56611178931922,85.67646789550781
2000-11-30,85.07451234741356,85.7165841387148,83.30881492133516,84.9340591430664
2000-12-01,85.51595093797663,86.07776384887839,84.1114186607222,84.8939437866211
2000-12-04,84.67322890194735,85.95737265780627,84.4324519477238,85.61627197265625
2000-12-05,86.59944679462804,88.76643943916461,86.29847559399796,88.42533874511719
2000-12-06,88.46547457504668,88.82664004167195,86.699776738212,87.01078033447266
2000-12-07,86.59942710435861,87.24149885304709,85.81690216064453,85.81690216064453
2000-12-08,88.00397264548663,89.54895802936772,85.95736863047532,86.01756286621094
2000-12-11,88.20460484799659,89.60913677232774,87.78324527069725,89.00719451904297
2000-12-12,88.72629264708905,89.12758750302342,88.20460933437437,88.62596893310547
2000-12-13,89.40852137924294,89.50884512405807,87.34185223605128,87.41207885742188
2000-12-14,87.24147400881517,87.64276873746658,86.05765455929354,86.29843139648438
2000-12-15,85.73797205472385,85.73797205472385,84.08761672409301,84.34925842285156
2000-12-18,85.05372717713422,85.95941050012785,84.86252736450224,85.47637939453125
2000-12-19,85.31533381624041,86.92543683707062,83.73542022705078,83.73542022705078
2000-12-20,82.8398014408527,83.04106432093252,81.20957211220617,81.3102035522461
2000-12-21,81.1491947680448,82.99075015526606,80.84730044227082,81.87374114990234
2000-12-22,83.08130244070705,84.43982664486104,82.98067101817712,84.32913208007812
2000-12-26,84.26877090472118,85.23483276367188,83.90649770761466,85.23483276367188
2000-12-27,84.85240477371038,86.1304236786275,84.53038426223519,85.85871887207031
2000-12-28,85.53669156803096,86.2209851005752,85.39580760544833,86.12035369873047
2000-12-29,86.34179999000291,86.48268404593067,84.49018096923828,84.49018096923828
2001-01-02,85.01345296579329,85.11408442053501,82.15551965112884,82.9605712890625
2001-01-03,82.63856038694028,87.58962854456018,82.21590822714347,86.94558715820312
2001-01-04,86.90532453935774,87.24747148636308,85.65749449733825,86.00970458984375
2001-01-05,85.95938928287619,86.06002073837007,83.20208740234375,83.20208740234375
2001-01-08,83.64488267829884,83.84614562988281,82.23604201721103,83.84614562988281
2001-01-09,84.39958741776779,84.69141858923736,83.35302045801487,83.62472534179688
2001-01-10,83.08132694933701,85.09395599365234,82.96056920667809,85.09395599365234
2001-01-11,84.42978861651933,85.96944983920437,84.42978861651933,85.1744613647461
2001-01-12,85.45622134208679,86.12038886547089,84.55053835565393,85.01344299316406
2001-01-16,85.01345202783169,85.77825107543056,84.70149452157426,85.5568618774414
2001-01-17,86.84493780052365,86.97575868017681,85.42603441351625,85.9493179321289
2001-01-18,85.93931746930609,87.39847449893716,85.61729660759441,86.80474853515625
2001-01-19,87.7103692155153,87.7103692155153,86.22102379974014,86.31159210205078
2001-01-22,86.46251800940051,87.44870594758967,86.01973975143804,86.88516998291016
2001-01-23,86.60341150682292,88.01225157316678,86.40214864020237,87.56947326660156
2001-01-24,87.75059533053643,88.43488896384795,87.48895364721143,87.83110046386719
2001-01-25,87.75063288395306,88.3946742262206,87.3682333369817,87.60974884033203
2001-01-26,87.04620482401774,87.67011981813208,86.59336329603151,87.50910949707031
2001-01-29,87.26760192278606,88.16925587151468,87.18387340351447,87.9760513305664
2001-01-30,87.78283932725576,88.82618318564884,87.45437194421257,88.7489013671875
2001-01-31,88.4912422996287,89.32849768648138,87.97601728675369,88.24651336669922
2001-02-01,88.29805029028964,88.84547940052092,87.75061135276977,88.83259582519531
2001-02-02,88.49121179496618,88.87120337780863,86.78450741675611,86.81671142578125
2001-02-05,86.81678153263641,87.55098832579536,86.78457749760567,87.45437622070312
2001-02-06,87.13878547063817,88.04043931435085,87.08726098995604,87.19674682617188
2001-02-07,86.76522346321964,87.20316672281669,86.09541517205155,86.74590301513672
2001-02-08,86.81678936210177,87.20320833544419,85.7219208633593,85.73479461669922
2001-02-09,85.88288586707296,85.88288586707296,84.53683247972505,84.9103775024414
2001-02-12,84.82019242589982,85.97946811880136,84.82019242589982,85.88286590576172
2001-02-13,86.10827536264188,86.41097540345602,85.0134076836878,85.18085479736328
2001-02-14,85.43206785529843,85.43206785529843,84.1504320576581,85.05208587646484
2001-02-15,85.55444419277391,85.99239738829237,85.00701498248881,85.87646484375
2001-02-16,84.36941518347876,84.5561828472815,83.27454687556356,83.98298645019531
2001-02-20,84.39515901420549,84.45956706854783,82.50168604038659,82.6884536743164
2001-02-21,82.37291684530437,82.97831257291264,80.82721611222169,80.90450286865234
2001-02-22,81.37462312661896,81.49699255478906,79.22996426405057,81.02684020996094
2001-02-23,80.5567179069244,80.852976429013,78.44426241819036,80.47943115234375
2001-02-26,81.02039571561981,82.19255065917969,80.18314007865773,82.19255065917969
2001-02-27,81.66441133544465,82.33420973813227,80.83359774827366,81.43255615234375
2001-02-28,81.63222828983255,81.69018964367821,79.39096258188314,79.82891082763672
2001-03-01,79.8933007883325,80.24752044677734,78.41200428605428,80.24752044677734
2001-03-02,78.89506851394998,80.92379982989499,78.76626220428346,79.60995483398438
2001-03-05,79.95774071125753,80.36348502393157,79.73876408038477,80.33772277832031
2001-03-06,81.37459542424278,82.27625398488814,80.82071966185967,81.2007064819336
2001-03-07,81.72882525869493,81.81899062918602,80.9946187197565,81.78034973144531
2001-03-08,81.53558696707758,81.94777280058867,81.23932870634417,81.87049102783203
2001-03-09,81.2135848809235,81.2135848809235,79.28790329296646,79.44891357421875
2001-03-12,78.79202129179733,78.89507027274439,75.83587367033185,76.04840850830078
2001-03-13,76.89851106402485,77.5683144215394,75.69415239517987,77.29781341552734
2001-03-14,75.38503768159431,76.82768884745792,74.54778200890871,75.7714614868164
2001-03-15,76.2867041031064,76.55076344340505,75.58470131505682,75.7907943725586
2001-03-16,75.63965503293447,75.81401711357363,74.14145661486957,74.27061462402344
2001-03-19,74.75495028728618,76.0012968163582,74.14791992722661,75.78173065185547
2001-03-20,76.13689934379894,76.49853189002131,73.6894106713321,73.74752807617188
2001-03-21,73.73462309696117,74.4320615953322,72.26225621831644,72.49473571777344
2001-03-22,72.33975406643447,72.71430495979209,69.76957087822191,71.75856018066406
2001-03-23,73.13407682496171,74.04462266291478,72.00396967755611,73.92838287353516
2001-03-26,74.71617285201259,75.08426444101352,74.11560184607711,74.87116241455078
2001-03-27,74.6645178297744,76.62121556811357,74.44495173675848,76.40164947509766
2001-03-28,75.49113577357667,75.52342158340062,74.19958513562626,74.28999328613281
2001-03-29,74.07041079150686,75.23280808023416,72.41722791587122,74.5741195678711
2001-03-30,74.619346254739,75.35552978515625,73.94128014294016,75.35552978515625
2001-04-02,75.10365997825363,75.80109347070051,73.489221929941,73.74752807617188
2001-04-03,73.6054523090154,73.71523289989449,71.07401002665986,71.28711700439453
2001-04-04,71.40335124422683,72.39138634002946,70.58321905073723,71.58416748046875
2001-04-05,73.16636355669354,74.58060850185673,72.64974120404773,74.29647064208984
2001-04-06,73.61193297293738,73.87670323927183,72.36558631301254,73.16635131835938
2001-04-09,73.61836323910427,74.25767922455096,72.83051680912293,73.97999572753906
2001-04-10,74.554740615183,76.04002546118267,74.3739243578001,75.32967376708984
2001-04-11,76.70520726253115,76.84081951598256,75.00036046646235,75.3813705444336
2001-04-12,75.10365020154181,76.80849616447959,74.88408409357915,76.75037384033203
2001-04-16,76.38870909560563,76.77617302782907,75.49754155880463,75.94312286376953
2001-04-17,75.75589488203956,77.2734706987227,75.5686194636643,77.0151596069336
2001-04-18,78.17752305773132,81.36765326223066,77.93858945135013,80.07610321044922
2001-04-19,80.23759887928962,81.26437946986675,79.80493051446312,81.14168548583984
2001-04-20,80.65731310739788,80.98020066593281,79.85655334175576,80.39900207519531
2001-04-23,79.85013621302527,80.00512094312106,78.72648829779826,78.93959045410156
2001-04-24,79.12038447768532,79.8501136911969,78.20338477018556,78.51335906982422
2001-04-25,78.41003153035281,79.86302587727923,78.10651636736162,79.5401382446289
2001-04-26,79.90176094982957,80.86396453745274,79.75323049848583,79.89530181884766
2001-04-27,80.67029476624265,81.26440719468545,80.20533549985183,81.22566223144531
2001-04-30,81.65828239134107,82.18781792520255,80.5088031783399,81.79389953613281
2001-05-01,80.76713124372814,82.11034529414715,80.46361600930048,82.04576873779297
2001-05-02,82.27824975003386,82.45906608180157,81.36770403050652,81.8972396850586
2001-05-03,81.45165618011028,81.46457444823128,80.21822762584264,80.8575439453125
2001-05-04,79.85011708290655,82.23948372971327,79.7145048607026,82.23302459716797
2001-05-07,81.92304936351384,82.25885032878134,81.51621272594231,81.52266693115234
2001-05-08,81.9230445818156,82.07802925467179,81.08353482733621,81.48391723632812
2001-05-09,80.88337432298611,81.72288437054182,80.76067541208359,81.14168548583984
2001-05-10,82.18136488349602,82.33634957375706,81.2191561528923,81.38059997558594
2001-05-11,81.36770236839203,81.68413094252178,80.33446268877167,80.81879425048828
2001-05-14,80.657367351269,81.00608674023303,80.3732245320665,80.98025512695312
2001-05-15,81.07709850233093,81.69058312421336,80.62505279373993,81.35478210449219
2001-05-16,80.61854661238382,83.43412593589079,80.47648025452096,83.2726821899414
2001-05-17,83.30498551862281,84.0024237891352,83.02084290614602,83.40184783935547
2001-05-18,83.3631152834878,83.78287506103516,82.72380416427673,83.78287506103516
2001-05-21,83.84745996565123,85.13901052527154,83.40187344598242,85.01631164550781
2001-05-22,85.13258052949051,85.30047860263778,84.64179472461662,84.90655517578125
2001-05-23,84.6288664789602,84.6288664789602,83.46646881103516,83.46646881103516
2001-05-24,83.60851899726201,83.95077907750895,83.01440697393247,83.71184539794922
2001-05-25,83.72475970213245,83.75705043633901,82.59465790801673,82.72381591796875
2001-05-29,82.80130024563304,82.88525417819172,81.94887714459787,82.06511688232422
2001-05-30,81.74870294758178,82.071590637417,80.72192245880584,80.91565704345703
2001-05-31,80.99963281945826,81.85851554051801,80.88985215110898,81.33543395996094
2001-06-01,81.49683866051595,82.07803739999652,80.79940510001366,81.83910369873047
2001-06-04,81.88431026971473,82.29114693632656,81.41935126394435,82.23302459716797
2001-06-05,82.32991878905112,83.45356680236698,82.18784738786296,83.17588806152344
2001-06-06,83.19524575163597,83.19524575163597,82.24595512776422,82.48489379882812
2001-06-07,82.0457834495163,82.88529361328057,82.0134927021114,82.78196716308594
2001-06-08,82.46548362158964,82.57526914009873,81.45807597717072,82.01344299316406
2001-06-11,81.82619723794903,82.00701355478806,80.98669220592852,81.4322738647461
2001-06-12,80.63151059064691,81.84556647490413,80.10197500075148,81.29019927978516
2001-06-13,81.47745945984009,81.74222966862753,80.49588327959236,80.5927505493164
2001-06-14,80.19238211656062,80.26987693122719,78.6231478394055,78.78459167480469
2001-06-15,78.30273970387152,79.2676798358073,77.97245632522511,78.91149139404297
2001-06-18,78.78198718643549,79.29360117101163,78.30275577262347,78.5294189453125
2001-06-19,79.25478477582989,79.58506840427661,78.28984391408949,78.87269592285156
2001-06-20,78.48410992247452,79.56562091530748,78.42582226574076,79.28714752197266
2001-06-21,79.15114622317994,80.50465304770997,79.10581357692504,80.18732452392578
2001-06-22,79.97359906419244,80.03835927161599,79.11227891777371,79.55912780761719
2001-06-25,79.83761238486808,79.94123268404181,78.6848637314433,78.82733917236328
